ds_factor,effective_hz,noise_sigma,jitter_sigma,method,rmse,n,sequence
5,1.9999969280046919,0.2,0.0,smoothing_spline_tuned,0.1335430236769973,4828,town01
5,1.9999969280046919,0.2,0.0,family_a_W5,0.12566734766399562,4828,town01
5,1.9999969280046919,0.2,0.0,family_a_W7,0.11351035013356839,4828,town01
5,2.0003189784431203,0.2,0.005,central,0.31544631396228084,4828,town01
5,2.0003189784431203,0.2,0.005,savgol_w7p3,0.22888722584013496,4828,town01
5,2.0003189784431203,0.2,0.005,smoothing_spline_default,0.4258774856196589,4828,town01
5,2.0003189784431203,0.2,0.005,smoothing_spline_tuned,0.1332021212679814,4828,town01
5,2.0003189784431203,0.2,0.005,family_a_W5,0.125661936552402,4828,town01
5,2.0003189784431203,0.2,0.005,family_a_W7,0.11386533940160108,4828,town01
5,2.00058531886883,0.2,0.02,central,0.33327858558798307,4828,town01
5,2.00058531886883,0.2,0.02,savgol_w7p3,0.22604607594374887,4828,town01
5,2.00058531886883,0.2,0.02,smoothing_spline_default,0.4290787483826036,4828,town01
5,2.00058531886883,0.2,0.02,smoothing_spline_tuned,0.130624255061345,4828,town01
5,2.00058531886883,0.2,0.02,family_a_W5,0.13340341782721957,4828,town01
5,2.00058531886883,0.2,0.02,family_a_W7,0.11737478209304456,4828,town01
5,1.9999969280046919,0.5,0.0,central,0.7722350534377692,4828,town01
5,1.9999969280046919,0.5,0.0,savgol_w7p3,0.5597279986719069,4828,town01
5,1.9999969280046919,0.5,0.0,smoothing_spline_default,0.4052665611969518,4828,town01
5,1.9999969280046919,0.5,0.0,smoothing_spline_tuned,0.190742943881589,4828,town01
5,1.9999969280046919,0.5,0.0,family_a_W5,0.2761396861803573,4828,town01
5,1.9999969280046919,0.5,0.0,family_a_W7,0.19030898014932052,4828,town01
5,1.999708629973739,0.5,0.005,central,0.7714261864353603,4828,town01
5,1.999708629973739,0.5,0.005,savgol_w7p3,0.5644142499548055,4828,town01
5,1.999708629973739,0.5,0.005,smoothing_spline_default,0.4081150219311825,4828,town01
5,1.999708629973739,0.5,0.005,smoothing_spline_tuned,0.20409294095605143,4828,town01
5,1.999708629973739,0.5,0.005,family_a_W5,0.2801234142457768,4828,town01
5,1.999708629973739,0.5,0.005,family_a_W7,0.19384673851600148,4828,town01
5,1.9987849701380744,0.5,0.02,central,0.7747345822536489,4828,town01
5,1.9987849701380744,0.5,0.02,savgol_w7p3,0.5504552015897369,4828,town01
5,1.9987849701380744,0.5,0.02,smoothing_spline_default,0.4096866197724347,4828,town01
5,1.9987849701380744,0.5,0.02,smoothing_spline_tuned,0.19228568960314507,4828,town01
5,1.9987849701380744,0.5,0.02,family_a_W5,0.2721708059826529,4828,town01
5,1.9987849701380744,0.5,0.02,family_a_W7,0.18805215971836847,4828,town01
10,0.9999997440000443,0.0,0.0,central,0.06361148947621115,2414,town01
10,0.9999997440000443,0.0,0.0,savgol_w7p3,0.07992430549351791,2414,town01
10,0.9999997440000443,0.0,0.0,smoothing_spline_default,0.4348743994060253,2414,town01
10,0.9999997440000443,0.0,0.0,smoothing_spline_tuned,0.10212879486260722,2414,town01
10,0.9999997440000443,0.0,0.0,family_a_W5,0.1360623182958778,2414,town01
10,0.9999997440000443,0.0,0.0,family_a_W7,0.19665207447050623,2414,town01
10,0.9999320788853739,0.0,0.005,central,0.0647590823138405,2414,town01
10,0.9999320788853739,0.0,0.005,savgol_w7p3,0.07988946875666456,2414,town01
10,0.9999320788853739,0.0,0.005,smoothing_spline_default,0.43287802019347893,2414,town01
10,0.9999320788853739,0.0,0.005,smoothing_spline_tuned,0.10177253333996578,2414,town01
10,0.9999320788853739,0.0,0.005,family_a_W5,0.13601689230810785,2414,town01
10,0.9999320788853739,0.0,0.005,family_a_W7,0.19646353609608158,2414,town01
10,1.0008352922146917,0.0,0.02,central,0.08922374007174284,2414,town01
10,1.0008352922146917,0.0,0.02,savgol_w7p3,0.08041286892204358,2414,town01
10,1.0008352922146917,0.0,0.02,smoothing_spline_default,0.4322352287092062,2414,town01
10,1.0008352922146917,0.0,0.02,smoothing_spline_tuned,0.10432293187693459,2414,town01
10,1.0008352922146917,0.0,0.02,family_a_W5,0.13805961501395506,2414,town01
10,1.0008352922146917,0.0,0.02,family_a_W7,0.1973913425873274,2414,town01
10,0.9999997440000443,0.05,0.0,central,0.0731269717432882,2414,town01
10,0.9999997440000443,0.05,0.0,savgol_w7p3,0.08407525940340664,2414,town01
10,0.9999997440000443,0.05,0.0,smoothing_spline_default,0.43565783438895234,2414,town01
10,0.9999997440000443,0.05,0.0,smoothing_spline_tuned,0.11795118358146149,2414,town01
10,0.9999997440000443,0.05,0.0,family_a_W5,0.1364357525329963,2414,town01
10,0.9999997440000443,0.05,0.0,family_a_W7,0.19681236948054173,2414,town01
10,1.0000275386940523,0.05,0.005,central,0.07575634800629123,2414,town01
10,1.0000275386940523,0.05,0.005,savgol_w7p3,0.08402527539602539,2414,town01
10,1.0000275386940523,0.05,0.005,smoothing_spline_default,0.4331168072186253,2414,town01
10,1.0000275386940523,0.05,0.005,smoothing_spline_tuned,0.11813785967960456,2414,town01
10,1.0000275386940523,0.05,0.005,family_a_W5,0.13690097132637968,2414,town01
10,1.0000275386940523,0.05,0.005,family_a_W7,0.1972195999302052,2414,town01
10,1.0002102744279497,0.05,0.02,central,0.0945993863129937,2414,town01
10,1.0002102744279497,0.05,0.02,savgol_w7p3,0.08472593573824198,2414,town01
10,1.0002102744279497,0.05,0.02,smoothing_spline_default,0.4359447701178227,2414,town01
10,1.0002102744279497,0.05,0.02,smoothing_spline_tuned,0.11348425332376925,2414,town01
10,1.0002102744279497,0.05,0.02,family_a_W5,0.1386254198767569,2414,town01
10,1.0002102744279497,0.05,0.02,family_a_W7,0.1976580755561693,2414,town01
10,0.9999997440000443,0.2,0.0,central,0.1643486834831103,2414,town01
10,0.9999997440000443,0.2,0.0,savgol_w7p3,0.13615376891904582,2414,town01
10,0.9999997440000443,0.2,0.0,smoothing_spline_default,0.43293097454213,2414,town01
10,0.9999997440000443,0.2,0.0,smoothing_spline_tuned,0.16619585656061805,2414,town01
10,0.9999997440000443,0.2,0.0,family_a_W5,0.1455643610150664,2414,town01
10,0.9999997440000443,0.2,0.0,family_a_W7,0.198837268421808,2414,town01
10,0.9998661481184591,0.2,0.005,central,0.16658205352044397,2414,town01
10,0.9998661481184591,0.2,0.005,savgol_w7p3,0.13642480867371543,2414,town01
10,0.9998661481184591,0.2,0.005,smoothing_spline_default,0.4269129171216603,2414,town01
10,0.9998661481184591,0.2,0.005,smoothing_spline_tuned,0.17178036995866727,2414,town01
10,0.9998661481184591,0.2,0.005,family_a_W5,0.14640986046102533,2414,town01
10,0.9998661481184591,0.2,0.005,family_a_W7,0.19851865249617823,2414,town01
10,1.0000067287965357,0.2,0.02,central,0.16989618011397736,2414,town01
10,1.0000067287965357,0.2,0.02,savgol_w7p3,0.13151349014670455,2414,town01
10,1.0000067287965357,0.2,0.02,smoothing_spline_default,0.4234387506232504,2414,town01
10,1.0000067287965357,0.2,0.02,smoothing_spline_tuned,0.16574914476806446,2414,town01
10,1.0000067287965357,0.2,0.02,family_a_W5,0.14640775050634144,2414,town01
10,1.0000067287965357,0.2,0.02,family_a_W7,0.1992620090357056,2414,town01
10,0.9999997440000443,0.5,0.0,central,0.3788489659339848,2414,town01
10,0.9999997440000443,0.5,0.0,savgol_w7p3,0.2816102414623159,2414,town01
10,0.9999997440000443,0.5,0.0,smoothing_spline_default,0.4084926780110141,2414,town01
10,0.9999997440000443,0.5,0.0,smoothing_spline_tuned,0.22687660699152382,2414,town01
10,0.9999997440000443,0.5,0.0,family_a_W5,0.18891003360530206,2414,town01
10,0.9999997440000443,0.5,0.0,family_a_W7,0.21197548923424223,2414,town01
10,0.9999404310049714,0.5,0.005,central,0.39735682489668006,2414,town01
10,0.9999404310049714,0.5,0.005,savgol_w7p3,0.295623792631318,2414,town01
10,0.9999404310049714,0.5,0.005,smoothing_spline_default,0.41687055792079114,2414,town01
10,0.9999404310049714,0.5,0.005,smoothing_spline_tuned,0.22705860591544327,2414,town01
10,0.9999404310049714,0.5,0.005,family_a_W5,0.1928933261005729,2414,town01
10,0.9999404310049714,0.5,0.005,family_a_W7,0.21577229334090756,2414,town01
10,0.9996910021878257,0.5,0.02,central,0.3939946940915319,2414,town01
10,0.9996910021878257,0.5,0.02,savgol_w7p3,0.2869744519689716,2414,town01
10,0.9996910021878257,0.5,0.02,smoothing_spline_default,0.4076743898818851,2414,town01
10,0.9996910021878257,0.5,0.02,smoothing_spline_tuned,0.22006767380707762,2414,town01
10,0.9996910021878257,0.5,0.02,family_a_W5,0.18847791300371375,2414,town01
10,0.9996910021878257,0.5,0.02,family_a_W7,0.21217101898903107,2414,town01
